pl_name,hostname,pl_letter,sy_snum,sy_pnum,sy_mnum,discoverymethod,disc_year,disc_telescope,disc_instrument,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_dens,st_spectype,st_rad,st_mass,st_metratio,st_age,st_dens,rastr,ra,decstr,dec,glat,glon,elat,elon,sy_dist,sy_gaiamag,sy_tmag,sky_coord.ra,sky_coord.dec
HD 125271 b,HD 125271,b,1,1,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,12.4,1.11,3465.60095,10.904,9.99,,0.75,0.75,[M/H],,2.49274,14h26m35.38s,216.6474037,-81d27m15.39s,-81.4542756,-19.26305,306.57222,-60.69356,255.8986,39.3466,9.35594,8.709,216.6474037,-81.4542756
HD 127506 b,HD 127506,b,1,1,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,5.67,0.506,27.33324,0.086,0.824,K3V,0.74,0.73,[M/H],,2.58386,14h30m44.37s,217.6848544,+35d27m16.58s,35.4546059,67.2894,60.57666,46.90916,199.32694,22.5279,8.33201,7.6884,217.6848544,35.4546059
HD 135872 b,HD 135872,b,1,1,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,12.8,1.14,1744.56013,5.489,4.57,,3.93,1.65,[M/H],,,15h17m41.13s,229.4213643,-05d12m08.90s,-5.2024735,42.11025,356.03012,12.57277,228.41137,82.4251,7.02764,6.4631,229.4213643,-5.2024735
HD 136118 b,HD 136118,b,1,1,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,12.3,1.1,4164.18779,13.102,12.3,F7 V,1.68,1.18,[Fe/H],,0.35239,15h18m55.35s,229.7306046,-01d35m32.25s,-1.5922913,44.34952,359.94098,16.13479,227.72598,51.4359,6.79664,6.4252,229.7306046,-1.5922913
HD 13724 c,HD 13724,c,1,1,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,8.18,0.729,50.85255,0.16,0.511,,1.04,1.0,[M/H],,1.30852,02h12m20.63s,33.0859626,-46d49m00.03s,-46.8166738,-64.68633,269.335,-54.84511,5.2479,43.465,7.73003,7.2967,33.0859626,-46.8166738
HD 140901 b,HD 140901,b,1,2,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,4.07,0.363,15.57359,0.049,1.27,G7 IV,0.95,0.99,[M/H],3.2,1.55433,15h47m28.56s,236.8689866,-37d55m02.04s,-37.9172333,12.98895,337.16094,-17.51918,243.11445,15.2528,5.83135,5.3708,236.8689866,-37.9172333
HD 140901 c,HD 140901,c,1,2,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,13.4,1.2,572.09113,1.8,1.31,G7 IV,0.95,1.06,[M/H],3.2,1.55433,15h47m28.56s,236.8689866,-37d55m02.04s,-37.9172333,12.98895,337.16094,-17.51918,243.11445,15.2528,5.83135,5.3708,236.8689866,-37.9172333
HD 142 A d,HD 142,d,2,3,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,10.9,0.971,82.63539,0.26,0.351,F7V,1.41,1.21,[M/H],3.12,0.55028,00h06m20.08s,1.5836771,-49d04m31.30s,-49.0753625,-66.38756,321.5814,-44.46112,336.55376,26.1853,5.58442,5.2459,1.5836771,-49.0753625
HD 144899 b,HD 144899,b,1,1,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,4.77,0.425,20.34102,0.064,1.03,,1.65,1.16,,,0.36538,16h10m17.30s,242.5721002,-47d54m52.86s,-47.9146826,2.71134,333.71817,-26.37672,249.83821,115.665,8.81343,8.3937,242.5721002,-47.9146826
HD 149806 b,HD 149806,b,1,1,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,12.3,1.1,4003.68444,12.597,11.8,K0V,0.89,0.93,[M/H],8.36,1.93962,16h37m08.52s,249.2855187,+00d15m16.85s,0.2546794,29.61681,16.3427,22.09461,247.55455,20.2727,6.86807,6.3539,249.2855187,0.2546794
HD 150010 b,HD 150010,b,1,1,0,Radial Velocity,2022,1.8 m Telescope,BOES Echelle Spectrograph,13.3,1.18,762.78818,2.4,1.78,K2 III,16.2,1.3,[Fe/H],4.9,,16h31m28.10s,247.8670682,+72d36m45.29s,72.6125804,35.99152,105.31987,80.28786,131.86553,144.49,5.86642,5.1389,247.8670682,72.6125804
HD 151450 b,HD 151450,b,1,2,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,6.94,0.619,38.45724,0.121,0.632,,1.17,1.14,,,0.99877,16h48m01.92s,252.0080127,-15d57m51.64s,-15.964345,18.26324,3.2946,6.39552,252.60873,43.6002,7.28278,6.9013,252.0080127,-15.964345
HD 151450 c,HD 151450,c,1,2,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,12.8,1.15,1636.18064,5.148,4.29,,1.17,1.14,,,0.99877,16h48m01.92s,252.0080127,-15d57m51.64s,-15.964345,18.26324,3.2946,6.39552,252.60873,43.6002,7.28278,6.9013,252.0080127,-15.964345
HD 153557 b,HD 153557,b,1,3,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,4.77,0.425,20.34102,0.064,1.03,K0,0.75,0.79,,,2.69168,16h57m52.96s,254.4706516,+47d22m04.28s,47.3678558,38.46731,73.37904,69.16074,239.35092,17.9412,7.50548,6.9039,254.4706516,47.3678558
HD 153557 c,HD 153557,c,1,3,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,4.36,0.389,17.48056,0.055,1.16,K0,0.75,0.79,,,2.69168,16h57m52.96s,254.4706516,+47d22m04.28s,47.3678558,38.46731,73.37904,69.16074,239.35092,17.9412,7.50548,6.9039,254.4706516,47.3678558
HD 153557 d,HD 153557,d,1,3,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,11.9,1.06,8725.66109,27.454,28.5,K0,0.75,0.79,,,2.69168,16h57m52.96s,254.4706516,+47d22m04.28s,47.3678558,38.46731,73.37904,69.16074,239.35092,17.9412,7.50548,6.9039,254.4706516,47.3678558
HD 155918 b,HD 155918,b,1,2,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,2.67,0.239,7.62788,0.024,2.2,G2V,1.02,1.03,[M/H],12.3,1.37216,17h22m08.74s,260.5364025,-75d20m57.26s,-75.349239,-20.83375,317.42953,-52.03731,266.11975,27.561,6.8406,6.4247,260.5364025,-75.349239
HD 155918 c,HD 155918,c,1,2,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,12.8,1.14,1878.04806,5.909,4.92,G2V,1.02,1.03,[M/H],12.3,1.37216,17h22m08.74s,260.5364025,-75d20m57.26s,-75.349239,-20.83375,317.42953,-52.03731,266.11975,27.561,6.8406,6.4247,260.5364025,-75.349239
HD 156098 b,HD 156098,b,1,2,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,4.12,0.368,15.89142,0.05,1.25,,2.76,1.29,[M/H],,0.08677,17h17m03.52s,259.264687,-32d39m47.08s,-32.6630768,3.08419,353.51966,-9.56416,260.84581,48.249,5.41159,5.0618,259.264687,-32.6630768
HD 156098 c,HD 156098,c,1,2,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,12.8,1.14,1661.60691,5.228,4.35,,2.76,1.29,[M/H],,0.08677,17h17m03.52s,259.264687,-32d39m47.08s,-32.6630768,3.08419,353.51966,-9.56416,260.84581,48.249,5.41159,5.0618,259.264687,-32.6630768
HD 167768 b,HD 167768,b,1,1,0,Radial Velocity,2022,1.88 m Telescope,HIDES Echelle Spectrograph,13.9,1.24,270.15415,0.85,0.553,G8 III,9.7,1.08,[Fe/H],5.31,,18h16m53.12s,274.2213308,-03d00m30.89s,-3.0085807,6.28959,26.28216,20.36483,274.49325,107.214,5.7545,5.19035,274.2213308,-3.0085807
HD 168863 b,HD 168863,b,1,1,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,12.7,1.13,2154.8766,6.78,5.78,,0.78,0.8,[M/H],,2.39666,18h22m39.41s,275.6642157,-18d01m19.10s,-18.0219726,-2.00978,13.67168,5.31102,275.4049,39.8979,9.06821,8.4597,275.6642157,-18.0219726
HD 16905 b,HD 16905,b,1,1,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,12.4,1.11,3591.461,11.3,10.4,K3 V,0.77,0.85,[M/H],6.1,2.39325,02h40m03.27s,40.0136203,-61d21m18.14s,-61.3550396,-51.24171,282.47686,-68.09359,349.76022,39.7401,9.11324,8.4981,40.0136203,-61.3550396
HD 174205 b,HD 174205,b,1,1,0,Radial Velocity,2022,1.8 m Telescope,BOES Echelle Spectrograph,13.0,1.16,1334.87931,4.2,3.34,K2,26.6,1.8,[Fe/H],1.7,,18h43m10.37s,280.7932014,+70d47m34.17s,70.7928237,26.17781,101.44139,84.24413,52.09948,234.027,5.89765,5.1979,280.7932014,70.7928237
HD 18143 b,HD 18143,b,1,2,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,3.28,0.293,10.80617,0.034,1.68,K2,0.87,0.85,[Fe/H],9.4,1.67527,02h55m39.37s,43.9140248,+26d52m20.58s,26.8723829,-28.29389,154.43765,9.70693,49.30924,22.5243,7.33209,6.7799,43.9140248,26.8723829
HD 18143 c,HD 18143,c,1,2,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,12.5,1.11,3177.64841,9.998,8.94,K2,0.87,0.85,[Fe/H],9.4,1.67527,02h55m39.37s,43.9140248,+26d52m20.58s,26.8723829,-28.29389,154.43765,9.70693,49.30924,22.5243,7.33209,6.7799,43.9140248,26.8723829
HD 184010 b,HD 184010,b,1,3,0,Radial Velocity,2022,1.88 m Telescope,HIDES Echelle Spectrograph,12.1,1.08,98.52681,0.31,0.306,K0 III-IV,4.86,1.35,[Fe/H],2.76,,19h31m21.63s,292.8401421,+26d37m02.21s,26.6172796,3.8068,60.99426,47.62886,300.98859,60.7993,5.64508,5.0857,292.8401421,26.6172796
HD 184010 c,HD 184010,c,1,3,0,Radial Velocity,2022,1.88 m Telescope,HIDES Echelle Spectrograph,11.8,1.06,95.34852,0.3,0.319,K0 III-IV,4.86,1.35,[Fe/H],2.76,,19h31m21.63s,292.8401421,+26d37m02.21s,26.6172796,3.8068,60.99426,47.62886,300.98859,60.7993,5.64508,5.0857,292.8401421,26.6172796
HD 184010 d,HD 184010,d,1,3,0,Radial Velocity,2022,1.88 m Telescope,HIDES Echelle Spectrograph,14.3,1.28,143.02278,0.45,0.269,K0 III-IV,4.86,1.35,[Fe/H],2.76,,19h31m21.63s,292.8401421,+26d37m02.21s,26.6172796,3.8068,60.99426,47.62886,300.98859,60.7993,5.64508,5.0857,292.8401421,26.6172796
HD 18599 b,HD 18599,b,2,1,0,Transit,2022,0.1 m TESS Telescope,TESS CCD Array,2.6,0.232,24.1,0.07583,7.5,K2 V,0.77,0.86,[Fe/H],0.4,2.241,02h57m02.88s,44.2620144,-56d11m30.73s,-56.1918694,-53.27814,273.92807,-66.46483,3.69825,38.5653,8.73117,8.1796,44.2620144,-56.1918694
HD 188641 b,HD 188641,b,1,1,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,11.9,1.06,9333.03117,29.365,30.4,,1.94,1.07,[M/H],,0.20504,19h57m37.16s,299.4048303,-37d44m41.58s,-37.7448845,-28.65534,2.67804,-16.71524,293.91018,64.3399,7.17761,6.7494,299.4048303,-37.7448845
HD 190228 b,HD 190228,b,1,1,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,12.9,1.15,1598.67689,5.03,4.09,G5 IV,2.59,1.42,[Fe/H],,,20h03m00.90s,300.7537294,+28d18m23.60s,28.3065564,-1.406,65.99346,47.3937,311.68154,62.7146,7.08482,6.5757,300.7537294,28.3065564
HD 191939 e,HD 191939,e,1,6,0,Radial Velocity,2022,10 m Keck I Telescope,HIRES Spectrometer,13.0,1.16,112.2,0.35302,0.281,G9 V,0.94,0.81,[Fe/H],8.7,1.37,20h08m06.15s,302.0256247,+66d51m01.09s,66.8503014,17.72195,99.98716,77.47141,16.03865,53.6089,8.77476,8.2929,302.0256247,66.8503014
HD 191939 f,HD 191939,f,1,6,0,Radial Velocity,2022,10 m Keck I Telescope,HIRES Spectrometer,13.4,1.19,660.0,2.07659,1.51,G9 V,0.94,0.81,[Fe/H],8.7,1.37,20h08m06.15s,302.0256247,+66d51m01.09s,66.8503014,17.72195,99.98716,77.47141,16.03865,53.6089,8.77476,8.2929,302.0256247,66.8503014
HD 191939 g,HD 191939,g,1,6,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,3.74,0.334,13.5,0.04248,1.42,G9 V,0.94,0.81,[Fe/H],8.7,1.37,20h08m06.15s,302.0256247,+66d51m01.09s,66.8503014,17.72195,99.98716,77.47141,16.03865,53.6089,8.77476,8.2929,302.0256247,66.8503014
HD 194490 b,HD 194490,b,1,1,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,12.4,1.11,3561.90296,11.207,10.3,,1.15,1.06,[M/H],,0.98488,20h27m59.52s,306.9980087,-51d39m52.07s,-51.6644646,-35.69138,347.1134,-31.50783,295.96072,80.2349,8.82731,8.4083,306.9980087,-51.6644646
HD 19615 b,HD 19615,b,1,1,0,Radial Velocity,2022,1.8 m Telescope,BOES Echelle Spectrograph,12.6,1.12,2701.54146,8.5,7.42,K0,32.3,1.1,[Fe/H],6.7,,03h15m07.52s,48.7813299,+73d52m04.85s,73.868015,13.7552,132.59319,52.96049,72.30533,265.155,6.02012,5.17893,48.7813299,73.868015
HD 199509 b,HD 199509,b,1,1,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,7.43,0.663,43.22466,0.136,0.579,G3V,0.92,1.04,[M/H],1.6,2.01048,21h09m22.70s,317.3445632,-82d01m38.97s,-82.0274926,-31.43071,310.63182,-60.60205,281.98969,24.3056,6.817,6.3946,317.3445632,-82.0274926
HD 20329 b,HD 20329,b,1,1,0,Transit,2022,0.1 m TESS Telescope,TESS CCD Array,1.72,0.153,7.42,0.02335,8.06,,1.13,0.9,[Fe/H],11.0,0.88,03h16m42.75s,49.178124,+15d39m22.88s,15.6563542,-34.57149,166.76827,-2.42144,50.94469,63.6796,8.59089,8.1359,49.178124,15.6563542
HD 203387 b,HD 203387,b,1,2,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,13.1,1.17,1106.04286,3.48,2.7,,10.59,2.82,[M/H],,,21h22m14.83s,320.561782,-16d50m04.28s,-16.8345229,-40.76907,33.62509,-1.36683,317.67844,61.7477,4.05534,3.5061,320.561782,-16.8345229
HD 203387 c,HD 203387,c,1,2,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,12.6,1.13,2378.94563,7.485,6.53,,10.59,2.82,[M/H],,,21h22m14.83s,320.561782,-16d50m04.28s,-16.8345229,-40.76907,33.62509,-1.36683,317.67844,61.7477,4.05534,3.5061,320.561782,-16.8345229
HD 204313 e,HD 204313,e,1,3,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,12.2,1.09,4868.17771,15.317,14.7,G5 V,1.13,1.03,[Fe/H],3.38,1.01537,21h28m12.25s,322.0510568,-21d43m38.71s,-21.7274194,-43.7286,28.02639,-6.45404,317.49029,47.7945,7.83246,7.3914,322.0510568,-21.7274194
HD 205158 b,HD 205158,b,1,1,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,13.9,1.24,124.58874,0.392,0.255,,1.88,1.16,,,0.24714,21h35m40.47s,323.9186227,-59d41m35.93s,-59.6933144,-43.52429,334.58509,-42.36721,303.49961,86.6159,7.71934,7.3253,323.9186227,-59.6933144
HD 206893 c,HD 206893,c,1,2,0,Imaging,2022,Multiple Telescopes,GRAVITY,16.365,1.46,4036.42077,12.7,5.06,F5 V,1.31,1.32,,0.155,0.85063,21h45m22.00s,326.3416874,-12d47m00.07s,-12.7833522,-44.278,41.69494,0.68711,324.26682,40.7583,6.56783,6.2566,326.3416874,-12.7833522
HD 213519 b,HD 213519,b,1,1,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,2.99,0.267,9.21702,0.029,1.89,,1.08,1.05,[M/H],,1.16581,22h31m05.47s,337.7727845,+45d08m42.89s,45.1452472,-10.97651,98.53979,49.1592,3.25654,41.0014,7.51625,7.091,337.7727845,45.1452472
HD 217786 c,HD 217786,c,2,2,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,2.61,0.233,7.31005,0.023,2.26,F8 V,1.34,1.14,[Fe/H],7.6,0.77578,23h03m08.11s,345.7838088,-00d25m49.29s,-0.4303594,-52.73594,74.19297,5.2092,346.74352,55.4847,7.63573,7.2369,345.7838088,-0.4303594
HD 217958 b,HD 217958,b,1,1,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,14.2,1.27,166.54209,0.524,0.32,,1.33,1.08,[M/H],,0.65279,23h04m32.78s,346.136577,-25d41m30.39s,-25.6917758,-66.06766,30.27288,-18.17182,337.04148,61.7957,7.89501,7.4701,346.136577,-25.6917758
HD 22532 b,HD 22532,b,1,1,0,Radial Velocity,2022,1.2 m Leonhard Euler Telescope,CORALIE Spectrograph,13.4,1.19,673.79622,2.12,1.54,G8 III/IV,5.69,1.57,[Fe/H],,,03h35m15.56s,53.8148478,-49d25m02.16s,-49.4172669,-51.58774,259.59339,-64.9118,25.06598,161.183,7.6043,7.0457,53.8148478,-49.4172669
TOI-411 b,HD 22946,b,1,3,0,Transit,2022,0.1 m TESS Telescope,TESS CCD Array,1.362,0.122,13.71,0.04314,18.96,F7/F8V,1.12,1.1,[Fe/H],2.5,1.1,03h39m16.69s,54.819538,-42d45m46.90s,-42.7630276,-52.70009,248.83207,-59.50046,33.54309,62.7792,8.1281,7.757,54.819538,-42.7630276
TOI-411 c,HD 22946,c,1,3,0,Transit,2022,0.1 m TESS Telescope,TESS CCD Array,2.328,0.208,9.72,0.03058,3.15,F7/F8V,1.12,1.1,[Fe/H],2.5,1.1,03h39m16.69s,54.819538,-42d45m46.90s,-42.7630276,-52.70009,248.83207,-59.50046,33.54309,62.7792,8.1281,7.757,54.819538,-42.7630276
HD 23472 d,HD 23472,d,1,5,0,Transit,2022,0.1 m TESS Telescope,TESS CCD Array,0.75,0.067,0.55,0.00173,7.5,K4 V,0.71,0.67,[Fe/H],,2.70687,03h41m50.17s,55.4590314,-62d46m02.16s,-62.7672667,-44.84798,277.0269,-74.95491,358.26316,39.0341,9.38476,8.7513,55.4590314,-62.7672667
HD 23472 e,HD 23472,e,1,5,0,Transit,2022,0.1 m TESS Telescope,TESS CCD Array,0.818,0.073,0.72,0.00227,7.5,K4 V,0.71,0.67,[Fe/H],,2.70687,03h41m50.17s,55.4590314,-62d46m02.16s,-62.7672667,-44.84798,277.0269,-74.95491,358.26316,39.0341,9.38476,8.7513,55.4590314,-62.7672667
HD 23472 f,HD 23472,f,1,5,0,Transit,2022,0.1 m TESS Telescope,TESS CCD Array,1.137,0.101,0.77,0.00242,3.0,K4 V,0.71,0.67,[Fe/H],,2.70687,03h41m50.17s,55.4590314,-62d46m02.16s,-62.7672667,-44.84798,277.0269,-74.95491,358.26316,39.0341,9.38476,8.7513,55.4590314,-62.7672667
HD 25912 b,HD 25912,b,1,2,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,6.9,0.616,38.13941,0.12,0.638,,1.0,1.08,[M/H],,1.54152,04h03m37.80s,60.9074988,-51d55m53.42s,-51.9315058,-46.53883,261.12208,-69.49411,31.14301,49.1661,8.02788,7.6042,60.9074988,-51.9315058
HD 25912 c,HD 25912,c,1,2,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,12.2,1.09,5252.75008,16.527,15.9,,1.0,1.08,[M/H],,1.54152,04h03m37.80s,60.9074988,-51d55m53.42s,-51.9315058,-46.53883,261.12208,-69.49411,31.14301,49.1661,8.02788,7.6042,60.9074988,-51.9315058
HD 260655 b,HD 260655,b,1,2,0,Transit,2022,0.1 m TESS Telescope,TESS CCD Array,1.24,0.111,2.14,0.00673,6.2,M0 V,0.44,0.44,[Fe/H],5.0,7.3,06h37m09.97s,99.2915429,+17d33m58.57s,17.5662696,4.86549,195.67069,-5.5865,98.8973,10.0055,8.876041,7.89863,99.2915429,17.5662696
HD 260655 c,HD 260655,c,1,2,0,Transit,2022,0.1 m TESS Telescope,TESS CCD Array,1.533,0.137,3.09,0.00972,4.7,M0 V,0.44,0.44,[Fe/H],5.0,7.3,06h37m09.97s,99.2915429,+17d33m58.57s,17.5662696,4.86549,195.67069,-5.5865,98.8973,10.0055,8.876041,7.89863,99.2915429,17.5662696
HD 28109 b,HD 28109,b,1,3,0,Transit,2022,0.1 m TESS Telescope,TESS CCD Array,2.199,0.196,18.496,0.05819,9.56,F8/G0 V,1.45,1.26,[Fe/H],1.1,0.62114,04h20m57.19s,65.2383065,-68d06m09.68s,-68.1026875,-38.73361,280.67988,-80.40081,339.50704,139.611,9.29976,8.9387,65.2383065,-68.1026875
HD 28109 c,HD 28109,c,1,3,0,Transit,2022,0.1 m TESS Telescope,TESS CCD Array,4.23,0.377,7.943,0.02499,0.577,F8/G0 V,1.45,1.26,[Fe/H],1.1,0.62114,04h20m57.19s,65.2383065,-68d06m09.68s,-68.1026875,-38.73361,280.67988,-80.40081,339.50704,139.611,9.29976,8.9387,65.2383065,-68.1026875
HD 28109 d,HD 28109,d,1,3,0,Transit,2022,0.1 m TESS Telescope,TESS CCD Array,3.25,0.29,5.681,0.01787,0.909,F8/G0 V,1.45,1.26,[Fe/H],1.1,0.62114,04h20m57.19s,65.2383065,-68d06m09.68s,-68.1026875,-38.73361,280.67988,-80.40081,339.50704,139.611,9.29976,8.9387,65.2383065,-68.1026875
HD 28185 c,HD 28185,c,1,2,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,12.1,1.08,6241.83209,19.639,19.4,G5,1.03,0.99,[Fe/H],2.5,1.1168,04h26m26.41s,66.6100461,-10d33m03.87s,-10.5510754,-36.93078,205.59383,-31.79748,62.66114,39.3809,7.62682,7.1706,66.6100461,-10.5510754
HD 28192 b,HD 28192,b,1,1,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,12.2,1.08,99.79812,0.314,0.302,,1.07,1.08,,,1.23964,04h26m48.78s,66.7032517,-01d43m28.14s,-1.7244842,-32.58617,196.23222,-23.12824,64.53725,49.8063,7.89874,7.4875,66.7032517,-1.7244842
HD 29399 b,HD 29399,b,1,1,0,Radial Velocity,2022,1.2 m Leonhard Euler Telescope,CORALIE Spectrograph,13.5,1.21,498.9906,1.57,1.11,K1 III,4.5,1.17,[Fe/H],6.2,,04h33m33.68s,68.3903471,-62d49m25.53s,-62.8237576,-39.47193,273.73658,-80.09842,11.9904,44.1518,5.50503,4.9095,68.3903471,-62.8237576
HD 29985 b,HD 29985,b,1,1,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,12.8,1.14,1739.47487,5.473,4.56,,0.57,0.75,[M/H],,5.57159,04h42m05.20s,70.5216589,-33d55m15.85s,-33.9210696,-40.50413,235.69993,-55.40523,60.82987,31.2707,9.47227,8.7339,70.5216589,-33.9210696
HD 3167 e,HD 3167,e,1,4,0,Radial Velocity,2022,0.3 m Ritchey-Chretien Telescope,Teledyne e2v CCD detector,2.83,0.253,8.41,0.02646,2.04,K0 V,0.88,0.84,[Fe/H],7.8,1.81727,00h34m57.64s,8.7401487,+04d22m50.60s,4.3807215,-58.2406,115.11108,0.56228,9.74901,47.2899,8.76221,8.2491,8.7401487,4.3807215
HD 33142 d,HD 33142,d,1,3,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,9.32,0.832,63.56568,0.2,0.431,K0 III,4.17,1.52,[Fe/H],2.72,,05h07m35.53s,76.8980559,-13d59m10.81s,-13.9863374,-29.22647,214.33741,-36.70415,74.07608,121.375,7.71274,7.14982,76.8980559,-13.9863374
pi Men d,HD 39091,d,1,3,0,Radial Velocity,2022,3.6 m ESO Telescope,HARPS Spectrograph,3.72,0.332,13.38,0.0421,1.43,G0 V,1.19,1.07,[Fe/H],3.92,1.148,05h37m11.83s,84.2992798,-80d27m52.57s,-80.4646041,-29.77608,292.50808,-76.01862,273.90137,18.2702,5.5128,5.1054,84.2992798,-80.4646041
HD 43197 c,HD 43197,c,1,2,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,12.6,1.12,2500.67391,7.868,6.87,G8 V,1.0,0.96,[Fe/H],,1.11963,06h13m35.84s,93.3993231,-29d53m49.89s,-29.8971929,-20.73806,236.81489,-53.27829,94.92792,62.4112,8.77158,8.2808,93.3993231,-29.8971929
HD 457 b,HD 457,b,1,1,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,11.9,1.07,8445.33643,26.572,27.5,,1.28,1.15,[M/H],,0.7696,00h08m59.83s,2.2492922,-39d44m14.06s,-39.7372401,-74.61855,335.19521,-36.76412,343.56554,55.0375,7.57794,7.1784,2.2492922,-39.7372401
HD 56414 b,HD 56414,b,1,1,0,Transit,2022,0.1 m TESS Telescope,TESS CCD Array,3.71,0.331,13.3,0.0418,1.43,,1.75,1.89,[Fe/H],0.42,0.51813,07h11m22.48s,107.8436846,-68d50m00.03s,-68.8333403,-23.40952,279.8541,-82.88719,206.67246,272.217,9.20475,9.0963,107.8436846,-68.8333403
HD 56957 b,HD 56957,b,1,1,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,12.8,1.14,1880.90851,5.918,4.93,,1.78,1.03,,,0.25838,07h17m18.10s,109.3253986,-40d39m21.83s,-40.6560651,-12.7706,252.31433,-61.94774,122.26205,61.4925,7.39841,6.9603,109.3253986,-40.6560651
HD 62364 b,HD 62364,b,1,2,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,12.1,1.08,5965.6392,18.77,18.5,F7 V,1.4,1.16,[Fe/H],3.901,0.56027,07h35m37.26s,113.9052658,-75d32m39.37s,-75.5442707,-23.51453,287.43448,-78.29782,240.07925,53.112,7.1814,6.8134,113.9052658,-75.5442707
HD 62364 c,HD 62364,c,1,2,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,12.0,1.07,7923.46219,24.93,25.2,F7 V,1.4,1.19,[Fe/H],3.901,0.56027,07h35m37.26s,113.9052658,-75d32m39.37s,-75.5442707,-23.51453,287.43448,-78.29782,240.07925,53.112,7.1814,6.8134,113.9052658,-75.5442707
HD 62549 b,HD 62549,b,1,1,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,12.6,1.12,2707.5802,8.519,7.44,,1.23,1.08,,,0.81371,07h44m19.71s,116.0821439,-05d03m14.84s,-5.0541223,9.35843,223.57898,-25.89398,119.12827,49.3305,7.56542,7.1573,116.0821439,-5.0541223
HD 64121 b,HD 64121,b,1,1,0,Radial Velocity,2022,1.2 m Leonhard Euler Telescope,CORALIE Spectrograph,13.2,1.18,813.64072,2.56,1.94,G8/K0 III,5.44,1.64,[Fe/H],,,07h49m27.63s,117.3651424,-54d48m45.41s,-54.8126136,-14.13481,267.81121,-72.43997,151.39535,129.966,7.17872,6.6238,117.3651424,-54.8126136
HD 69123 b,HD 69123,b,1,1,0,Radial Velocity,2022,1.2 m Leonhard Euler Telescope,CORALIE Spectrograph,13.1,1.17,982.08978,3.09,2.4,K1 III,7.72,1.68,[Fe/H],,,08h14m13.20s,123.55499,-35d29m23.73s,-35.4899246,-0.49479,253.3171,-53.37507,138.96805,75.116,5.49555,4.8941,123.55499,-35.4899246
HD 72659 c,HD 72659,c,1,2,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,12.1,1.08,5977.08102,18.806,18.5,G2 V,1.46,1.09,[M/H],7.32,0.50332,08h34m03.07s,128.5128072,-01d34m07.08s,-1.5686323,21.88046,226.75388,-19.64838,131.36775,51.8949,7.3107,6.9024,128.5128072,-1.5686323
